OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90481RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,10:10:00,MST,,,,,,,,4,m,4,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552309423,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90481RW-swdb/results/552309423/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:50:04.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83379W-swdb,Sample-Routine,Water,Surface Water,2008-05-29,10:30:00,MST,,,,,,,,,,,,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552186610,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83379W-swdb/results/552186610/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:19:58.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90796RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,13:30:00,MST,,,,,,,,.9,m,.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552203171,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90796RW-swdb/results/552203171/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:24:34.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83048W-swdb,Sample-Routine,Water,Surface Water,2008-02-26,12:30:00,MST,,,,,,,,5,m,5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552285102,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83048W-swdb/results/552285102/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:43:45.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90480RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,10:00:00,MST,,,,,,,,.5,m,.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552301229,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90480RW-swdb/results/552301229/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:48:00.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83051W-swdb,Sample-Routine,Water,Surface Water,2008-02-26,12:00:00,MST,,,,,,,,.7,m,.7,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552276628,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83051W-swdb/results/552276628/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:41:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90796RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,13:30:00,MST,,,,,,,,.9,m,.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552203168,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90796RW-swdb/results/552203168/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:24:34.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84517W-swdb,Sample-Routine,Water,Surface Water,2009-02-25,13:30:00,MST,,,,,,,,1.5,m,1.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552222191,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84517W-swdb/results/552222191/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:28:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91536RW-swdb,Field Msr/Obs,Water,Surface Water,2009-05-12,10:15:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552181891,,,Copper,Total,20,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:18:00.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91538RW-swdb,Sample-Routine,Water,Surface Water,2009-05-12,10:30:00,MST,,,,,,,,4,m,4,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552186978,,,Copper,Dissolved,10,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:20:05.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91538RW-swdb,Sample-Routine,Water,Surface Water,2009-05-12,10:30:00,MST,,,,,,,,4,m,4,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552186980,,,Copper,Total,10,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:20:05.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84517W-swdb,Sample-Routine,Water,Surface Water,2009-02-25,13:30:00,MST,,,,,,,,1.5,m,1.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552222174,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84517W-swdb/results/552222174/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:28:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91536RW-swdb,Field Msr/Obs,Water,Surface Water,2009-05-12,10:15:00,MST,,,,,,,,2,m,2,m,CLP,CLP,,21ARIZ_WQX-SRSAG-B,SAGUARO LAKE - MID LAKE SITE,,,,,33.5631958000,-111.4826192000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552181923,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-91536RW-swdb/results/552181923/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:18:00.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-81343W-swdb,Sample-Routine,Water,Surface Water,2007-09-27,09:30:00,MST,,,,,,,,11.9,m,11.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552338597,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-81343W-swdb/results/552338597/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:56:38.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-81343W-swdb,Sample-Routine,Water,Surface Water,2007-09-27,09:30:00,MST,,,,,,,,11.9,m,11.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552338590,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-81343W-swdb/results/552338590/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:56:38.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-81262W-swdb,Field Msr/Obs,Water,Surface Water,2007-09-27,09:00:00,MST,,,,,,,,1.6,m,1.6,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552365958,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-81262W-swdb/results/552365958/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 04:02:31.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-81262W-swdb,Field Msr/Obs,Water,Surface Water,2007-09-27,09:00:00,MST,,,,,,,,1.6,m,1.6,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552365939,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-81262W-swdb/results/552365939/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 04:02:31.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90393RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,08:50:00,MST,,,,,,,,.5,m,.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552201393,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90393RW-swdb/results/552201393/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:24:15.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83405RW-swdb,Sample-Routine,Water,Surface Water,2008-02-26,10:00:01,MST,,,,,,,,1.3,m,1.3,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552373470,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.8,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83405RW-swdb/results/552373470/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 04:04:17.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90394RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,09:00:00,MST,,,,,,,,5,m,5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552283920,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90394RW-swdb/results/552283920/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:43:23.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83377W-swdb,Sample-Routine,Water,Surface Water,2008-05-29,11:20:00,MST,,,,,,,,,,,,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552217053,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83377W-swdb/results/552217053/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:27:44.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91277RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,09:00:00,MST,,,,,,,,.9,m,.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552286003,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-91277RW-swdb/results/552286003/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:43:56.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91295RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,10:20:00,MST,,,,,,,,10,m,10,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552312268,,,Copper,Total,10,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:50:48.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91295RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,10:20:00,MST,,,,,,,,10,m,10,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552312267,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-91295RW-swdb/results/552312267/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:50:48.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83405RW-swdb,Sample-Routine,Water,Surface Water,2008-02-26,10:00:01,MST,,,,,,,,1.3,m,1.3,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552373465,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83405RW-swdb/results/552373465/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 04:04:17.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90393RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,08:50:00,MST,,,,,,,,.5,m,.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552201386,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90393RW-swdb/results/552201386/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:24:15.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91277RW-swdb,Sample-Routine,Water,Surface Water,2008-09-29,09:00:00,MST,,,,,,,,.9,m,.9,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552285991,,,Copper,Total,10,ug/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,,,,,,2016-05-12 03:43:56.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-83377W-swdb,Sample-Routine,Water,Surface Water,2008-05-29,11:20:00,MST,,,,,,,,,,,,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552217056,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-83377W-swdb/results/552217056/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:27:45.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-90394RW-swdb,Field Msr/Obs,Water,Surface Water,2008-07-31,09:00:00,MST,,,,,,,,5,m,5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552283917,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-90394RW-swdb/results/552283917/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 03:43:23.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-91658RW-swdb,Sample-Routine,Water,Surface Water,2009-05-12,09:20:00,MST,,,,,,,,1.5,m,1.5,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552370815,Not Detected,,Copper,Dissolved,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,"Aquatic Consulting And Testing, Inc.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-91658RW-swdb/results/552370815/resdetectqntlmts,Lower Reporting Limit,10,ug/l,,2016-05-12 04:03:41.0,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-84519W-swdb,Sample-Routine,Water,Surface Water,2009-02-25,10:55:00,MST,,,,,,,,1.6,m,1.6,m,CLP,CLP,,21ARIZ_WQX-SRSAG-A,SAGUARO LAKE - AT DAM,,,,,33.5675000000,-111.5363889000,AZDEQ SOPs,21ARIZ_WQX,AZDEQ Standard Operating Procedures,,Water Bottle,STORET-552250828,Not Detected,,Copper,Total,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,EPA 200.7,21ARIZ_WQX,METALS,,,Arizona State Lab,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21ARIZ_WQX/activities/21ARIZ_WQX-84519W-swdb/results/552250828/resdetectqntlmts,Lower Reporting Limit,.01,mg/l,,2016-05-12 03:36:18.0,STORET
