OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.02100159,Sample-Routine,Water,Surface Water,2021-04-06,10:30:00,MST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-332055112344901,,,,Not determined,Routine sample,,,40,USGS parameter code 82398,Multiple verticals,,US DH-81,NWIS-121072001,,,Specific conductance,Total,5010,uS/cm @25C,,Preliminary,,Actual,,,25 deg C,,,,,,,,90095,,,,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge",,"USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2021-04-16,,,Lower Reporting Limit,5,uS/cm @25C,,,NWIS
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29604.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:44:00,MST,,,,,11,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524555,,,Total dissolved solids,Dissolved,.808,mg/l,,Final,,Actual,,,,,,,,,,,,11,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29455.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:04:00,MST,,,,,0.1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436354,,,Dissolved oxygen saturation,,82,%,,Final,,Actual,,,,,,,,,,,,.1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29510.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:53:00,MST,,,,,9.005,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562788,,None,pH,Total,8.06,None,,Final,,Actual,,,,,,,,,,,,9.005,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:29:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29455.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:04:00,MST,,,,,0.1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436356,,,"Temperature, water",Total,16.3,deg C,,Final,,Actual,,,,,,,,,,,,.1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29564.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:46:00,MST,,,,,0.101,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563753,,None,Oxidation reduction potential (ORP),Total,239.1,mV,,Final,,Actual,,,,,,,,,,,,.101,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29509.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:52:00,MST,,,,,6.912,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562778,,None,Total dissolved solids,Dissolved,1237,mg/l,,Final,,Actual,,,,,,,,,,,,6.912,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:29:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29603.CHEM,Sample-Routine,Water,Surface Water,2020-03-04,11:33:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870524544,,,Dissolved oxygen saturation,,74.3,%,,Final,,Actual,,,,,,,,,,,,2,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-14 09:35:18.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29472.CHEM,Sample-Routine,Water,Surface Water,2020-08-19,12:27:00,MST,,,,,30,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-663,101350,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.2327500000,-113.6004333000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562154,,None,pH,Total,7.31,None,,Final,,Actual,,,,,,,,,,,,30,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:18:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29571.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:58:00,MST,,,,,18.001,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563806,,None,pH,Total,8.23,None,,Final,,Actual,,,,,,,,,,,,18.001,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:37.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29641.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,09:46:00,MST,,,,,3,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685698,,,Total dissolved solids,Dissolved,9.65,mg/l,,Final,,Actual,,,,,,,,,,,,3,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-15 14:41:36.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29499.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:41:00,MST,,,,,1,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563349,,None,Total dissolved solids,Dissolved,602,mg/l,,Final,,Actual,,,,,,,,,,,,1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:31:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29573.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:50:00,MST,,,,,6.116,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563821,,None,Specific conductance,Total,1817.3,uS/cm,,Final,,Actual,,,,,,,,,,,,6.116,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28363.CHEM,Sample-Routine,Water,Surface Water,2020-06-25,03:42:00,MST,,,,,3,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-510,100979,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.8288889000,-109.0938889000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853710526,,,Total dissolved solids,Dissolved,182,mg/l,,Final,,Actual,,,,,,,,,,,,3,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-31 12:20:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29587.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:48:00,MST,,,,,4.039,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563913,,None,"Temperature, water",Total,17.16,deg C,,Final,,Actual,,,,,,,,,,,,4.039,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:39.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28358.CHEM,Sample-Routine,Water,Surface Water,2020-06-11,11:17:00,MST,,,,,5,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-501,100969,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.4067322000,-111.0015550000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243281,,,Dissolved oxygen (DO),Dissolved,8,mg/l,,Final,,Actual,,,,,,,,,,,,5,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:17.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28896.CHEM,Sample-Routine,Water,Surface Water,2020-08-25,08:21:00,MST,,,,,0.59,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-548,101043,"Field conditions only, EXO2 depth profile, max depth 0.59 m, no ORP or TDS--- SAMPLE TAKEN: Yes; Normal Flow",,,,33.5705556000,-112.1191667000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562134,,None,"Temperature, water",Total,32.396,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,,,,,,,,,2021-12-07 15:18:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29579.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:56:00,MST,,,,,16.992,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563859,,None,Dissolved oxygen saturation,Dissolved,90.7,%,,Final,,Actual,,,,,,,,,,,,16.992,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:38.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29546.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:54:00,MST,,,,,12.037,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563630,,None,Dissolved oxygen (DO),Dissolved,8.7,mg/l,,Final,,Actual,,,,,,,,,,,,12.037,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29428.CHEM,Sample-Routine,Water,Surface Water,2020-09-30,12:11:00,MST,,,,,1.026,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921562698,,None,"Temperature, water",Total,23.57,deg C,,Final,,Actual,,,,,,,,,,,,1.026,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:29:31.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29571.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:58:00,MST,,,,,18.001,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563807,,None,Specific conductance,Total,1817.8,uS/cm,,Final,,Actual,,,,,,,,,,,,18.001,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:37.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29584.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,10:51:00,MST,,,,,8.02,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1338,102608,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2202778000,-114.5672222000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563892,,None,"Temperature, water",Total,17.15,deg C,,Final,,Actual,,,,,,,,,,,,8.02,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:39.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29637.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,09:48:00,MST,,,,,7,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685669,,,Specific conductance,Total,14.86,uS/cm,,Final,,Actual,,,,,,,,,,,,7,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-15 14:41:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29495.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:42:00,MST,,,,,4,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563325,,None,Dissolved oxygen saturation,Dissolved,14.1,%,,Final,,Actual,,,,,,,,,,,,4,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:31:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28362.CHEM,Sample-Routine,Water,Surface Water,2020-06-25,01:27:00,MST,,,,,2,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-521,100993,Depth profile. Bottom at 3 m.--- SAMPLE TAKEN: No; Other,,,,33.9097222000,-109.4205556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864722172,,,"Temperature, water",Total,15.27,deg C,,Final,,Actual,,,,,,,,,,,,,,,,,,,,FIELD,AZDEQ_SW,FIELD,,,,,,,,,,,2020-11-25 09:49:25.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29638.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,09:45:00,MST,,,,,1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685676,,,Specific conductance,Total,14.98,uS/cm,,Final,,Actual,,,,,,,,,,,,1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-12-15 14:41:36.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29466.CHEM,Sample-Routine,Water,Surface Water,2020-04-15,12:08:00,MST,,,,,1,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-192,100327,--- SAMPLE TAKEN: Yes; Normal Flow,,,,31.4986111000,-110.8480556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-861436436,,,Dissolved oxygen (DO),Dissolved,4.2,mg/l,,Final,,Actual,,,,,,,,,,| QA FLAGS: EQ-EXC. Not for 303(d) listing. Minimum Standard=  7.,,1,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-11-10 09:26:43.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29549.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:47:00,MST,,,,,2.013,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563648,,None,Oxidation reduction potential (ORP),Total,239.2,mV,,Final,,Actual,,,,,,,,,,,,2.013,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB24961.CHEM,Sample-Routine,Water,Surface Water,2020-02-26,10:00:00,MST,,,,,9,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-63,100083,"Still some ice along shore, lake very turbid.--- SAMPLE TAKEN: Yes; Normal Flow",,,,35.2419444000,-112.1869444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-870685581,,,Total hardness,Dissolved,37,mg/l,,Final,,Actual,,,,,,,,,,,,,,,,,,,,SM 2340B,AZDEQ_SW,SM 2340B,,,Eurofins TestAmerica - Phoenix,2020-03-04,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB24961.CHEM/results/870685581/resdetectqntlmts,Laboratory Reporting Level,13,mg/l,,2020-12-15 14:41:35.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29487.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,09:48:00,MST,,,,,8,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-666,101353,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.5952778000,-112.4166389000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563265,,None,Total dissolved solids,Dissolved,481,mg/l,,Final,,Actual,,,,,,,,,,,,8,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:31:31.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29545.CHEM,Sample-Routine,Water,Surface Water,2020-11-18,09:55:00,MST,,,,,13.032,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-28,100030,--- SAMPLE TAKEN: Yes; Normal Flow,,,,35.1983333000,-114.5686111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563624,,None,pH,Total,8.24,None,,Final,,Actual,,,,,,,,,,,,13.032,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:32:33.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29493.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,09:46:00,MST,,,,,3,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-666,101353,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.5952778000,-112.4166389000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563307,,None,Total dissolved solids,Dissolved,471,mg/l,,Final,,Actual,,,,,,,,,,,,3,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2021-12-07 15:31:32.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28353.CHEM,Sample-Routine,Water,Surface Water,2020-06-11,11:15:00,MST,,,,,3,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-501,100969,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.4067322000,-111.0015550000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243239,,,Oxidation reduction potential (ORP),Total,182.4,mV,,Final,,Actual,,,,,,,,,,,,3,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB28346.CHEM,Sample-Routine,Water,Surface Water,2020-06-12,07:33:00,MST,,,,,7,m,,,,,,9781,2020-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-71,100092,--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.3344444000,-110.9369444000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-853243196,,,Dissolved oxygen (DO),Dissolved,8.76,mg/l,,Final,,Actual,,,,,,,,,,,,7,ft,,,,,,,FIELD,AZDEQ_SW,FIELD,,,ARIZONA DEPT. OF ENVIRONMENTAL QUALITY (FIELD),,,,,,,,2020-07-30 08:58:16.0,STORET
